id,name,Jan-07,Feb-07,Mar-07,Apr-07,May-07,Jun-07,Jul-07,Aug-07,Sep-07,Oct-07,Nov-07,Dec-07,Jan-08,Feb-08,Mar-08,Apr-08,May-08,Jun-08,Jul-08,Aug-08,Sep-08,Oct-08,Nov-08,Dec-08,Jan-09,Feb-09,Mar-09,Apr-09,May-09,Jun-09,Jul-09,Aug-09,Sep-09,Oct-09,Nov-09,Dec-09,Jan-10,Feb-10,Mar-10,Apr-10,May-10,Jun-10,Jul-10,Aug-10,Sep-10,Oct-10,Nov-10,Dec-10,Jan-11,Feb-11,Mar-11,Apr-11,May-11,Jun-11,Jul-11,Aug-11,Sep-11,Oct-11,Nov-11,Dec-11,Jan-12,Feb-12,Mar-12,Apr-12,May-12,Jun-12,Jul-12,Aug-12,Sep-12,Oct-12,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18
1305,Õı—Âª‘,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,696.89,1216.06,1229.72,1229.72,1229.72,1257.69,1257.69,1257.69,1293.76,1293.76,1293.76,1293.76,1293.76,1293.76,1297.77,1310.66,1310.66,1310.66,1310.66,1310.66,1325.23,1325.23,1325.23,1325.23,1331.78,1351.33,1351.33,1351.33,1351.33,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86,1361.86
1335,¡ŒÁ˜æ˝,237.32,237.32,237.32,237.32,237.32,237.32,237.32,237.32,237.32,237.32,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53,435.53
1386,æ”√˜‘∂,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,127.26,241.77,328.87,1093.15,1161.49,1237.71,1279.14,1328.24,1422.69,1422.69,1422.69,1455.54,1472.81,1483.42,1527.69,1663.97,1663.97,1663.97,1663.97,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1691.01,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95,1694.95
1559,∑ΩÈÛ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,1128.06,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21,1167.21
1795,–ªœ˛µ§,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,116.45,368.99,368.99,431.08,450.96,489.48,536.44,606.69,622.34,651.22,996.17,1054.51,1054.51,1151.38,1151.38,1151.38,1210.77,1300.06,1327.63,1330.06,1330.06,1330.06,1330.06,1330.06,1330.06,1330.06,1330.06,1330.06,1565.95,1655.18,1655.18,1655.18,1655.18,1655.18,1655.18,1655.18,1655.18,1793.41,1801.98,1802.82,1802.82,1810.18,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1812.69,1826.51,1826.51,1826.51,1826.51,1826.51,1826.51,1826.51,1843.92,1844.65,1844.65,1844.65,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83,1855.83
1966,¿Ó„ˆ∑Ê,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,174.69,497.23,1030.43,1154.19,1247.43,1288.79,1381.81,1381.81,1424.54,1472.8,1472.8,1472.8,1472.8,1487.66,1533.54,1563.9,1580.57,1606.66,1606.66,1625.46,1625.46,1625.46,1625.46,1625.46,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1638.45,1728.77,1751.03,1759.88,1759.88,1759.88,1788.49,1805.31,1805.31,1805.31,1805.31,1805.31,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61,1824.61
2747,—ÓœÙ—Ó,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,139.98,139.98,139.98,139.98,139.98,337,786.46,845.21,845.21,845.21,845.21,877.19,954.65,990.14,990.14,1121.64,1121.64,1163,1171.99,1171.99,1171.99,1171.99,1265.68,1265.68,1331.12,1331.12,1331.12,1366.52,1366.52,1375.64,1375.64,1375.64,1429.8,1429.8,1440.71,1440.71,1440.71,1440.71,1440.71,1440.71,1463.92,1487.51,1487.51,1866.65,1867.92,1879.17,1879.17,1911.72,1911.72,1911.72,1915.37,1970.2,1970.2,2035.14,2318.82,2357.27,2426.06,2438.26,2441.08,2441.08,2441.08,2480.18,2480.18,2480.65,2523.26,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71,2555.71
2995,’≈ºŒ∫∆,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,183.19,271.63,271.63,445.68,923.62,940.83,1097.6,1101.25,1772.06,1818.65,1835.63,1848.67,1868.57,1868.57,1874.63,1894.17,1894.17,1912.17,1933.96,1933.96,1943.86,1947.14,1947.14,1972.45,2084.01,2121.09,2136.29,2151.63,2160.83,2168.67,2168.67,2199.42,2199.78,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51,2220.51
3249,π˘–Ò∂´,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,128.91,338.36,773.48,1150.48,1484.76,1519.06,1544.73,1609.59,1653.73,1677.34,1753.68,1835.85,1888.58,1923.03,1965.16,1979.42,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1985.93,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47,1988.47
3454,¿Ó∫È≥±,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,100.57,163.53,228.31,228.31,309,643.16,703.61,710.24,713.22,714.28,751.13,755.26,756.48,804.76,1029.96,1045.09,1058.09,1072.28,1166.83,1197.07,1754.79,1789.33,1821.38,1840.61,1844.33,1879.32,1912.18,1913.36,1924.31,1931.83,1932.19,1953.34,1953.34,1965.46,1967.24,1967.68,1972.98,1977.04,1977.04,1977.04,1977.04,2024.21,2024.21,2026.87,2026.87,2028.98,2033.24,2046.99,2047.34,2049.48,2049.48,2049.48,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88,2051.88
3561,Œ‚‘∆ÃÏ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,410.95,1404.3,1485.4,1570.23,1639.64,1650.28,1677.66,1705.94,1708.11,1712.33,1712.33,1738.31,1741.8,1776.85,1777.56,1793.39,1793.39,1793.39,1793.39,1798.7,1798.7,1805.21,1818.63,1818.63,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1819.27,1827.46,1827.46,1827.46,1827.46,1827.46,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57,1831.57
3651,ŒÈ∫Ïπ‚,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,302.7,602.23,646.05,646.05,659.07,659.07,689.69,703.27,703.27,703.27,703.27,703.27,703.27,703.27,703.27,703.27,703.27,918.24,995.21,1045.23,1138.68,1255.82,1522.94,1567.77,1666.71,1686.06,1758.85,1798.38,1855.57,1888.78,1959.33,1995.68,2009.2,2017.75,2047.57,2079.91,2100.92,2127.01,2144.36,2155.23,2170.38,2176.16,2177.24,2221.75,2251.49,2288.74,2308.95,2336.77,2340.36,2369.16,2375.62,2392.43,2411.53,2427.8,2430.02,2432.1,2451.21,2451.21,2463.96,2467.31,2470.4,2471.18,2473.03,2480.55,2506.56,2524.55,2536.85,2542.04,2549.35,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2556.77,2558.08,2560.01,2561.64,2568.11,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93,2573.93
3706,¡÷Ωı∑´,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,209.36,321.83,701.18,1162.86,1287.52,1510.55,1708.26,1749.33,1769.83,1839.92,1880.78,1934.47,2018.59,2070.05,2094.47,2125.06,2136.78,2171.98,2183.4,2184.67,2184.67,2184.67,2184.67,2184.67,2196.69,2196.69,2196.69,2204.09,2205.01,2205.01,2209.82,2215.55,2216.41,2225.48,2240.83,2243.28,2276.33,2283.25,2283.58,2283.58,2283.58,2283.58,2283.58,2283.58,2283.58,2283.58,2283.58,2283.58,2283.66,2283.66,2283.66,2283.66,2283.66,2283.66,2283.66,2284.15,2284.15,2287.43,2292.11,2294.13,2321.67,2333.74,2351.93,2379.83,2397.04,2414.15,2414.93,2414.93,2414.93,2414.93,2414.93,2414.93,2473.16,2481.82,2481.82,2481.82,2481.82,2481.82,2481.82,2481.82,2481.82,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2497.07,2502.98,2538.48,2562.96,2597.45,2607.36,2609.79,2617.3,2640.32,2648.75,2659.04,2659.04,2659.38,2659.38,2659.38,2659.38,2659.38,2659.38,2659.38,2659.38,2659.38
4658,∏ﬂŒ∞∫¿,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,224.84,995.95,1163.11,1304.84,1411.7,1445.04,1545.73,1598.04,1615.95,1665.73,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,1710.22,2073.64,2226.65,2289.67,2364.57,2395.92,2402.21,2402.21,2410.71,2410.71,2410.71,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2411.65,2412.71,2412.71,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8,2418.8
4843,÷‹µ§,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,348.83,581.85,705.47,705.47,705.47,705.47,705.47,705.47,705.47,705.47,705.47,735.53,735.53,765.29,818.62,818.62,818.62,818.62,904.95,976.96,992.54,992.54,1139.88,1352.03,1443.76,1569.21,1571.99,1764.85,1814.61,1854.23,1946.9,2066.19,2078.6,2192,2269.34,2300.07,2326.14,2349.37,2349.76,2353,2353,2353.46,2372.7,2372.7,2372.7,2372.7,2372.7,2391.57,2469.08,2483.18,2568.97,2596.05,2610.9,2610.9,2610.9,2611.9,2611.9,2611.9,2615.43,2615.43,2615.43,2615.43,2615.43,2617.79,2623.53,2623.53,2623.53,2640.77,2653.98,2653.98,2653.98,2653.98,2653.98,2653.98,2657.67,2657.67,2658.33,2658.33,2658.33,2658.33,2658.33,2658.33,2658.33,2668.94,2760.2,2817.53,2829.81,2868.41,2886.86,2889.27,2915.96,2915.96,2939.09,2944.68,2950.61,2955.89,2964.84,2983.81,2991.75,3002.66,3015.45,3033.09,3033.09,3033.09,3033.09,3033.09,3033.09,3064.08,3066.18,3079.52,3080.11
5138,ƒ™Œƒ–€,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,392.78,445.87,490.67,518.76,638.51,638.51,708.5,746.09,780.95,1152.81,1184.4,1411.8,1527.15,1569.03,1574.57,1576.6,1576.6,1576.6,1593.09,1659.08,1715.2,1751,1810.29,1856.94,1875.88,1917.14,1924.39,1927.98,1939.58,1952.64,1976.5,1983.32,1983.32,2001.34,2015.75,2015.75,2015.75,2018.83,2018.83,2026.84,2026.84,2026.84,2061.7,2061.7,2064.92,2099.93,2107.01,2111.88,2111.88,2111.88,2111.88,2111.88,2111.88,2111.88,2113.91,2114.71,2114.71,2114.71,2114.71,2114.71,2118.26,2118.26,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78,2126.78
5361,ª∆Âπ,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,181.66,181.66,181.66,181.66,181.66,181.66,181.66,759.32,903.15,965.96,1117.79,1782.38,1904.3,1986.19,2079.74,2112.48,2157.71,2223.92,2266.15,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11,2279.11
6284,÷‹ø∆,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,113.73,113.73,113.73,148.93,555.12,590,712.06,770.39,912.76,1017.72,1515.21,1560.43,1670.58,1724.7,1805.21,1809.26,1809.26,1813.5,1901.23,1921.86,1929.11,1942.73,1971.02,1987.53,2013.99,2057.22,2057.22,2072.49,2149.65,2171.41,2187.09,2189.27,2197.34,2202.81,2234.25,2287.62,2308.91,2333.01,2333.01,2333.01,2333.01,2375.09,2418.91,2431.53,2491.73,2505.66,2505.66,2505.66,2545.33,2646.04,2646.04,2666.21,2722.89,2722.89,2734.54,2734.54,2734.54,2739.1,2765.12,2765.12,2765.12,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74,2765.74
6404,ÀÔø≠,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,85.57,465.74,682.17,749.66,817.15,963.29,1151.07,1306.6,1370.39,1406.44,1468.6,1486.52,1536.2,1581.77,1592.73,1646.43,1657.26,1699.69,1761.19,1810.75,1810.75,1813.18,1813.66,1817.5,1836.15,1855.93,1855.93,1857.79,1859.36,1865.03,1878.5,1890.09,1891.03,1912.25,1912.25,1917.69,1930.13,1973.32,1974.9,2015.08,2021.32,2056.16,2156.91,2204.93,2205.38,2211.73,2211.73,2212.07,2237.84,2299.45,2299.45,2299.45,2302.59,2320.03,2335.9,2370.13,2383,2392.39,2392.39,2392.39,2397.82,2432.05,2432.05,2432.05,2432.89,2433.65,2450.02,2463.6,2463.6,2476.56,2476.56,2485.1,2514.13,2529.85,2529.95,2536.96,2536.96,2537.15,2545.24,2558.07,2564.6,2572.41,2572.41,2575.44,2577.6,2577.6,2577.6,2580.96,2585.12,2585.12,2593.72,2595.35,2595.35,2596.67,2596.67,2596.67,2596.67,2597.31,2597.31,2600.46,2600.46,2600.46,2600.46
